key,zh-cn,zh-tw,en,ja
yuanqi_agent_get_tip,"前往腾讯元器（{ url }）
第一步：登录腾讯元器，去到我的创建。
第二步：选择一个智能体卡片的右下角更多按钮，点击调用API（新建智能体要等审核通过才有）。
第三步：点击复制智能体ID，粘贴到下面表单。
第四步：点击复制Token，粘贴到下面表单。","前往腾讯元器（{ url }）
第一步：登录腾讯元器，去到我的创建。
第二步：选择一个智能体卡片的右下角更多按钮，点击调用API（新建智能体要等审核通过才有）。
第三步，点击复制智能体ID，粘贴到下面表单。
第四步：点击复制Token,粘贴到下面表单。","Go to Tencent Yuanqi({ url })
 Step 1: Login Tencent Yuanqi, go to my creation.
 Step 2: Click the More Button in the lower right corner of the agent card, click Call API (new agent needs to wait for approval to have).
 Step 3: Click copy  agent ID, paste it below.
 Step 4: Click copy Token, and paste it below.","テンセントYuanqi（{ url }）にアクセス
手順1：テンセントYuanqiにログインし、マイクリエイションに移動。
手順2：AIエージェントカードの右下にある詳細ボタンをクリックし、API呼び出しをクリック（新規エージェントは審査後に利用可能）。
手順3：エージェントIDをコピーし、下のフォームに貼り付け。
手順4：トークンをコピーし、下のフォームに貼り付け。"
podcast.document_qa,文档问答,文檔問答,Document Q&A,ドキュメントQ&A
podcast.document_qa_desc,多领域知识问答助手，可快速响应各类问题，提供精准、多维度的知识解答，高效获取信息。,多領域知識問答助手，可快速響應各類問題，提供精準、多維度的知識解答，高效獲取信息。,Multi-domain knowledge Q&A assistant that quickly responds to various questions, providing accurate and multi-dimensional knowledge answers for efficient information acquisition.,多分野の知識Q&Aアシスタントは、様々な質問に素早く対応し、正確で多角的な知識回答を提供し、効率的に情報を取得します。
podcast.knowledge_extraction,知识萃取,知識萃取,Knowledge Extraction,知識抽出
podcast.knowledge_extraction_desc,专注于合同文本的智能审阅工具，能识别合同条款风险、审查合规性、优化表述，提供专业且高效的支持。,專注於合同文本的智能審閱工具，能識別合同條款風險、審查合規性、優化表述，提供專業且高效的支持。,Intelligent review tool focused on contract texts, identifying contract clause risks, reviewing compliance, and optimizing expressions to provide professional and efficient support.,契約書のインテリジェントレビューツールは、契約条項のリスクを特定し、コンプライアンスを確認し、表現を最適化し、専門的で効率的なサポートを提供します。
podcast.ai_podcast,AI播客,AI播客,AI Podcast,AIポッドキャスト
podcast.ai_podcast_desc,基于多领域知识的智能播客生成助手，可快速创作主题丰富、内容专业的播客内容，满足文档收听的需求。,基於多領域知識的智能播客生成助手，可快速創作主題豐富、內容專業的播客內容，滿足文檔收聽的需求。,Intelligent podcast generation assistant based on multi-domain knowledge, quickly creating rich-themed and professional podcast content to meet document listening needs.,多分野の知識に基づくインテリジェントポッドキャスト生成アシスタントは、テーマ豊かで専門的なポッドキャストコンテンツを素早く作成し、ドキュメント聴取のニーズを満たします。
work_ai.description,配置具备自主规划、工具使用和反思能力的数字员工,配置具備自主規劃、工具使用和反思能力的數字員工,Configure digital employees with autonomous planning, tool use, and reflection capabilities,自主的な計画、ツールの使用、および反省能力を備えたデジタル従業員を構成する
work_ai.cognitive_brain,认知大脑,認知大腦,Cognitive Brain,認知脳
work_ai.cognitive_brain_desc,定义 Agent 如何思考、规划和执行任务。采用"Planning + React"双循环架构,定義 Agent 如何思考、規劃和執行任務。採用"Planning + React"雙循環架構,Define how the Agent thinks, plans, and executes tasks. Adopting a "Planning + React" dual-loop architecture,エージェントがどのように考え、計画し、タスクを実行するかを定義します。「Planning + React」デュアルループアーキテクチャを採用
work_ai.user_input,用户输入,用戶輸入,User Input,ユーザー入力
work_ai.planning_reasoning,规划推理,規劃推理,Planning & Reasoning,計画と推論
work_ai.planning,规划,規劃,Planning,計画
work_ai.reasoning,推理,推理,Reasoning,推論
work_ai.reflection,反思,反思,Reflection,振り返り
work_ai.planning_reasoning_model,规划推理模型,規劃推理模型,Planning & Reasoning Model,計画推論モデル
work_ai.planning_reasoning_model_desc,负责任务拆解、路径规划和复杂逻辑推理,負責任務拆解、路徑規劃和複雜邏輯推理,Responsible for task decomposition, path planning, and complex logical reasoning,タスク分解、パス計画、複雑な論理推論を担当
work_ai.skill_execution_model,技能执行模型,技能執行模型,Skill Execution Model,スキル実行モデル
work_ai.skill_execution_model_desc,负责生成代码、调用 API和处理具体任务,負責生成代碼、調用 API和處理具體任務,Responsible for code generation, API calls, and handling specific tasks,コード生成、API呼び出し、具体的なタスク処理を担当
work_ai.meta_instruction,元指令,元指令,Meta Instruction,メタ指示
work_ai.meta_instruction_desc,用于对工作台的回复做出一系列指令和约束,用於對工作台的回覆做出一系列指令和約束,Used to make a series of instructions and constraints for the workbench responses,ワークベンチの応答に対して一連の指示と制約を行うために使用
work_ai.meta_instruction_placeholder,请输入元指令,請輸入元指令,Please enter meta instruction,メタ指示を入力してください
work_ai.active_welcome,主动欢迎语,主動歡迎語,Active Welcome,アクティブウェルカム
work_ai.opening_statement,开场白,開場白,Opening Statement,オープニングステートメント
work_ai.skill_config,技能配置,技能配置,Skill Configuration,スキル設定
work_ai.skill_config_desc,配置"技能管理" 菜单中的预设的技能,配置"技能管理" 菜單中的預設的技能,Configure preset skills in the "Skill Management" menu,"スキル管理"メニューのプリセットスキルを設定
work_ai.effect_preview,效果预览,效果預覽,Effect Preview,効果プレビュー
work_ai.specify_knowledge_or_skill,指定知识或技能问答,指定知識或技能問答,Specify knowledge or skill Q&A,知識またはスキルQ&Aを指定
work_ai.specify_skill,指定技能问答,指定技能問答,Specify skill Q&A,スキルQ&Aを指定
work_ai.task_placeholder,分配一项任务或基于企业知识提任何问题,分配一項任務或基於企業知識提任何問題,Assign a task or ask any question based on enterprise knowledge,タスクを割り当てるか、企業の知識に基づいて質問をする
work_ai.publish_update,发布更新,發布更新,Publish Update,更新を公開
work_ai.workbench,工作台,工作台,Workbench,ワークベンチ
work_ai.skill_test_code,测试代码生成,測試代碼生成,Test Code Generation,テストコード生成
work_ai.skill_audio_to_text,录音转文字,錄音轉文字,Audio to Text,音声をテキストに
work_ai.skill_weather,天气查询,天氣查詢,Weather Query,天気予報
work_ai.default_opening_statement,下午好，希望我为你做些什么？,下午好，希望我為你做些什麼？,Good afternoon, how can I help you?,こんにちは、何かお手伝いしましょうか？
work_ai.deep_thinking,深度思考,深度思考,Deep Thinking,深い思考
work_ai.quick_answer,快速回答,快速回答,Quick Answer,クイック回答
work_ai.please_save_first,请先保存,請先保存,Please save first,先に保存してください
work_ai.model_config_changed_please_save,模型配置已修改，请先保存后再发送消息,模型配置已修改，请先保存后再发送消息,Model configuration has been modified, please save before sending messages,モデル設定が変更されました。メッセージを送信する前に保存してください
work_ai.data_statistics,数据统计,數據統計,Data Statistics,データ統計
work_ai.data_details,数据明细,數據明細,Data Details,データ詳細
work_ai.question_content,提问内容,提問內容,Question Content,質問内容
all_knowledge_base,全部知识库,全部知識庫,All Knowledge Bases,全知識ベース
download_failed,下载失败,下載失敗,Download Failed,ダウンロード失敗
file_label,文件,文件,File,ファイル

agent.tab_config,配置,配置,Configuration,設定
agent.tab_data,数据,數據,Data,データ
agent.tab_integrate,接入,接入,Integration,連携
agent.last_saved,最近保存,最近保存,Last saved,最終保存
integrate.direct_use,直接使用,直接使用,Direct Use,直接使用
integrate.web_h5_embed,Web/H5嵌入,Web/H5嵌入,Web/H5 Embed,Web/H5埋め込み
integrate.web_h5_embed_desc,在网站的任何位置添加聊天问答的智能体,在網站的任何位置添加聊天問答的智能體,Add a chat agent anywhere on your website,ウェブサイトの任意の場所にチャットエージェントを追加
integrate.link_qr,链接与二维码,鏈接與二維碼,Link & QR Code,リンクとQRコード
integrate.link_qr_desc,通过链接或二维码，将智能体与他人分享,通過鏈接或二維碼，將智能體與他人分享,Share the agent via link or QR code,リンクやQRコードでエージェントを共有
